gp_code,gp_name,gp_patient_count,gp_spend_per_head,gp_scrips_per_head,gp_scrips_drift
H83001,PORTLAND MEDICAL CENTRE,9714.0,0.0010294420424130121,0.023063619518221126,-29.82902812171619
H83004,THE FARLEY ROAD MEDICAL PRACTICE,9461.0,0.0012683648662932037,0.04229151252510305,-22.370706959696708
H83005,UPPER NORWOOD GROUP PRACTICE,8056.0,0.0022343594836146973,0.04465863952333664,7.784210765445438
H83006,PARKWAY HEALTH CENTRE (02),3367.0,0.003564003564003564,0.1383100683100683,49.29097190975149
H83007,VIOLET LANE MEDICAL PRACTICE,7825.0,0.0017891373801916933,0.06081916932907348,-6.114040485024225
H83008,THE ADDISCOMBE SURGERY,2475.0,0.00202020202020202,0.09357575757575759,1.0989761133716396
H83009,NORBURY HEALTH CENTRE (02),8720.0,6.880733944954129E-4,0.03011697247706422,-40.485343702895335
H83010,SOUTH NORWOOD HILL MEDICAL CENTRE,5069.0,0.001578220556322746,0.050305780232787534,-12.698113891408088
H83011,NORTH CROYDON MEDICAL CENTRE,3829.0,2.6116479498563595E-4,0.008790806999216505,-53.811912467914226
H83012,ST.JAMES'S MEDICAL CENTRE,7017.0,0.003135242981331053,0.12905657688470856,35.90659081441607
H83013,OLD COULSDON MEDICAL PRACTICE,9326.0,0.0016084066051897919,0.05165773107441561,-11.755812760831558
H83014,QUEENHILL MEDICAL PRACTICE,6136.0,9.778357235984355E-4,0.0716232073011734,-31.439993928405663
H83015,PARKSIDE GROUP PRACTICE,9810.0,0.0014271151885830785,0.046661569826707446,-17.41508627439244
H83016,KESTON HOUSE MEDICAL PRACTICE,7482.0,2.673082063619353E-4,0.014677893611333866,-53.62013700531622
H83017,BRIGSTOCK MEDICAL PRACTICE,8703.0,0.0018384465126967712,0.05938297138917614,-4.574784668142283
H83018,SELSDON PARK MEDICAL PRACTICE,8340.0,7.194244604316547E-4,0.04047122302158273,-39.50667488119501
H83019,FRIENDS ROAD MEDICAL PRACTICE,6998.0,7.144898542440697E-4,0.03043155187196342,-39.66071574324993
H83020,EVERSLEY MEDICAL CENTRE,8200.0,0.0015853658536585367,0.039831707317073174,-12.475063110980464
H83021,CAVENDISH HOUSE,5245.0,3.8131553860819826E-4,0.003508102955195424,-50.061233402435334
H83022,THORNTON HEATH HEALTH CENTRE,5781.0,5.189413596263622E-4,0.05331603528801246,-45.765044546678304
H83023,MORLAND ROAD SURGERY,5874.0,8.512087163772557E-4,0.040148110316649645,-35.392838919533446
H83024,WOODCOTE MEDICAL,12222.0,0.001145475372279496,0.039482899689085256,-26.20688007579845
H83025,WOODSIDE GROUP PRACTICE,7937.0,8.819453193901979E-4,0.04635630590903364,-34.43335144580857
H83027,PARKWAY HEALTH CENTRE (01),5106.0,0.004308656482569526,0.19373873873873873,72.536388696241
H83029,HARTLAND WAY SURGERY,3266.0,3.061849357011635E-4,0.03899265156154317,-52.406543726817766
H83030,SPRING PARK MEDICAL PRACTICE,2535.0,0.001183431952662722,0.05835502958579882,-25.022010576465625
H83031,THE HALING PARK PARTNERSHIP,2779.0,0.0010795250089960418,0.02826916156890968,-28.265615955994278
H83033,ASHBURTON PARK MEDICAL CENTRE,1895.0,0.0010554089709762533,0.0060844327176781,-29.01843292754175
H83034,THE WHITEHORSE PRACTICE,6133.0,4.891570194032284E-4,0.029408120006522095,-46.694805761514694
H83035,SOUTH WAY SURGERY,3211.0,0.006540018685767673,0.2266926191217689,142.1915839177257
H83037,AUCKLAND SURGERY,4447.0,6.746120980436249E-4,0.030987182370137173,-40.905557521584065
H83040,MITCHLEY AVENUE SURGERY,2809.0,0.001423994304022784,0.04395514417942328,-17.51250919524297
H83041,SOUTH NORWOOD MEDICAL CENTRE,3217.0,6.216972334473111E-4,0.009135840845508237,-42.55737147554095
H83042,LEANDER ROAD PRIMARY CARE CENTRE,5099.0,7.844675426554226E-4,0.0054951951363012355,-37.47626109018876
H83043,SHIRLEY MEDICAL CENTRE,3650.0,5.47945205479452E-4,0.004668493150684932,-44.85964759132287
H83044,EAST CROYDON MEDICAL CENTRE,10320.0,7.751937984496124E-4,0.030907945736434107,-37.76575441501248
H83046,FIELDWAY MEDICAL CENTRE,3093.0,0.0012932428063368898,0.06134173941157452,-21.594106115616952
H83049,HEADLEY DRIVE SURGERY,1878.0,0.003194888178913738,0.10559105431309904,37.76850183706012
H83051,THORNTON ROAD SURGERY,3553.0,0.0014072614691809737,0.03712637207993245,-18.034848811753744
H83052,BRAMLEY AVENUE SURGERY,1763.0,0.0011344299489506524,0.11056154282473059,-26.551678924309837
H83053,PARCHMORE MEDICAL CENTRE,9930.0,7.049345417925478E-4,0.019650553877139983,-39.95899862769562
H83609,MERSHAM MEDICAL CENTRE,2588.0,3.863987635239567E-4,0.013523956723338485,-49.902553192044394
H83620,COULSDON MEDICAL PRACTICE,2746.0,3.641660597232338E-4,0.025021849963583392,-50.59657916475344
H83622,SOUTH NORWOOD MEDICAL PRACTICE,1793.0,5.577244841048522E-4,0.016731734523145567,-44.554373279155506
H83623,SOUTH CROYDON MEDICAL CENTRE,1922.0,0.001040582726326743,0.039334027055150884,-29.481255576407516
H83624,FAIRVIEW MEDICAL CENTRE,5013.0,5.984440454817474E-4,0.014169160183522841,-43.28325333593176
H83626,WOODSIDE HEALTH CENTRE (02),1772.0,0.001693002257336343,0.050609480812641085,-9.115037248585608
H83627,BIRDHURST MEDICAL PRACTICE,5188.0,5.782575173477255E-4,0.04165188897455667,-43.91340497872824
H83631,GREENSIDE MEDICAL PRACTICE,5464.0,3.6603221083455345E-4,0.017822108345534406,-50.53832456145083
H83634,VALLEY PARK SURGERY,880.0,0.0011363636363636363,0.03977272727272727,-26.49131607776898
H83635,WOODSIDE HEALTH CENTRE (04),2034.0,4.916420845624386E-4,0.01720747295968535,-46.617230861951185
H84002,BROCKBANK (PARK ROAD),9665.0,0.0010346611484738748,0.032919813760993274,-29.666106185048996
H84005,BATES (PAGODA AVENUE),5725.0,0.001222707423580786,0.03845589519650655,-23.79597000345043
H84006,JEZIERSKI (SHEEN LANE),6468.0,6.184291898577613E-4,0.03565089672232529,-42.65938817811668
H84007,JACKSON (ACORN),6060.0,0.0018151815181518152,0.06453795379537954,-5.301035087967907
H84010,CANBURY MEDICAL CENTRE,8121.0,7.388252678241596E-4,0.038010097278660254,-38.90105064661648
H84012,THOMAS (YORK),9208.0,0.0014118158123370983,0.048336229365768896,-17.892678409659986
H84014,GRIFFITHS (PARADISE ROAD),2969.0,0.0010104412260020209,0.09541933310879082,-30.42216605986816
H84015,BRUNSWICK SURGERY,5186.0,5.784805244890089E-4,0.022996529116853067,-43.90644348859472
H84016,THE GROVES MEDICAL CENTRE,8752.0,0.0017138939670932358,0.06305758683729433,-8.462872342529014
H84017,HUDSON (SEYMOUR HOUSE),10623.0,0.0010354890332297845,0.035813800244751955,-29.640262566199876
H84018,BHATIA (BROAD LANE),3767.0,7.963897000265463E-4,0.032312184762410406,-37.10409372177289
H84020,FAIRHILL MEDICAL PRACTICE,15814.0,8.852915138484887E-4,0.02350891615024662,-34.328895150946515
H84023,FLOOD (ESSEX HOUSE),6870.0,0.0024745269286754004,0.11879184861717614,15.28138457594174
H84025,HOOK SURGERY,4432.0,0.0074458483754512635,0.29759025270758127,170.46836649560305
H84027,CHURCHILL MEDICAL CENTRE,12469.0,0.0015237789718501884,0.05734862458898068,-14.397586612227592
H84030,CENTRAL SURGERY,10060.0,0.0017892644135188867,0.09491053677932405,-6.1100749561680825
H84031,JUBILEE SURGERY,3985.0,0.0020075282308657464,0.06825595984943539,0.7033454671462811
H84032,O'FLYNN (HAMPTON WICK),6642.0,0.0012044564890093346,0.047693465823547124,-24.365699296492558
H84033,ST ALBANS MEDICAL CENTRE,5029.0,0.002585006959634122,0.1367508450984291,18.730178372608048
H84034,THE ORCHARD PRACTICE,6157.0,9.745005684586649E-4,0.04349196037031021,-31.544105614989633
H84039,ROBERTSON (CROSS DEEP),7602.0,0.002104709287029729,0.06999079189686924,3.7369925501838255
H84040,LEWIS (HAMPTON),10161.0,6.889085719909457E-4,0.024486763113866744,-40.45927243064176
H84042,HOLMWOOD CORNER SURGERY,8361.0,0.001076426264800861,0.06552087070924531,-28.36234773335763
H84043,CROWLEY (NORTH ROAD),3902.0,0.0020502306509482316,0.07086878523833931,2.0363632098561695
H84044,STENT (THE GREEN & FIR ROAD),5726.0,0.0012224938875305623,0.037432762836185816,-23.802635839791947
H84048,JOHAL (TWICKENHAM PARK),4899.0,0.001224739742804654,0.05858338436415595,-23.732528222421784
H84049,MAYPOLE SURGERY,1767.0,0.0028296547821165816,0.12491794001131863,26.367213637928256
H84050,CHESSINGTON PARK SURGERY,4879.0,0.001639680262348842,0.08397827423652388,-10.7795603659576
H84053,BERRYLANDS SURGERY,3342.0,8.976660682226212E-4,0.04409335727109516,-33.94260555642275
H84055,JOHNSON (SHEEN LANE),7913.0,0.0013901175281182863,0.07050423353974472,-18.57002170294799
H84057,SARAJLIC (STAINES ROAD),1585.0,6.309148264984228E-4,0.026782334384858046,-42.26963099014276
H84058,KINGSDOWNE SURGERY,3356.0,5.959475566150178E-4,0.024454707985697256,-43.36118484303135
H84059,CHILDS (THAMESIDE),3030.0,0.0016501650165016502,0.05312871287128713,-10.45226361587535
H84060,SMITH (RICHMOND LOCK),4631.0,0.0010796804145972792,0.03208810192183114,-28.260764745609347
H84061,KINGSTON HEALTH CENTRE,4787.0,2.0889910173386254E-4,0.015379151869646961,-55.443461600377155
H84062,LANGLEY MEDICAL PRACTICE,5604.0,0.0021413276231263384,0.06939150606709493,4.880086820508687
H84607,NEW MALDEN HEALTH CENTRE,3118.0,9.621552277100705E-4,0.09478191148171906,-31.929483263982068
H84609,BRACKENDALE SURGERY,787.0,0.0025412960609911056,0.18274459974587037,17.36567951450156
H84618,SUNRAY SURGERY,2548.0,7.849293563579278E-4,0.031459968602825746,-37.46184490820008
H84619,CLAREMONT MEDICAL CENTRE,7205.0,0.0015267175572519084,0.10241637751561415,-14.305854423012216
H84623,PENNYCOOK (HAMPTON HILL),6137.0,0.002607137037640541,0.08698549780022813,19.42100073286603
H84625,KUDRA (WOODLAWN),3783.0,0.004758128469468675,0.1537694951097013,86.56730619998643
H84629,VILLAGE SURGERY,3725.0,2.6845637583892615E-4,0.020295302013422816,-53.58429523612585
H84630,CRANE PARK SURGERY,1750.0,0.002857142857142857,0.09581142857142856,27.22529361681908
H84632,PALACCI (CASTELNAU),3086.0,0.002268308489954634,0.10269928710304602,8.843978050556931
H84633,COOPER (QUEENS MEDICAL CENTRE),2637.0,0.0015168752370117557,0.07149791429654911,-14.613096670271581
H84635,MANOR DRIVE MEDICAL CENTRE,5472.0,0.003837719298245614,0.15489948830409356,57.83540404026605
H84637,GRAY'S MEDICAL CENTRE,2600.0,0.001153846153846154,0.06705,-25.945574034427725
H85001,WANDSWORTH MEDICAL CENTRE,10715.0,9.332711152589828E-4,0.06719458702753152,-32.83114256819372
H85002,THE FALCON ROAD MEDICAL CENTRE,9094.0,0.0010996261271167802,0.03720255113261491,-27.638130510169585
H85003,QUEENSTOWN ROAD MEDICAL PRACTICE,7502.0,0.0021327645961077045,0.06398293788323113,4.612779559583093
H85005,TRINITY MEDICAL CENTRE,9925.0,6.045340050377833E-4,0.013228211586901762,-43.09314644913469
H85006,MAYFIELD SURGERY,4402.0,0.005452067242162653,0.3223171285779193,108.22960764727156
H85007,DR KOONER & PARTNERS,10301.0,0.0014561693039510726,0.06146684787884671,-16.508120083495886
H85008,THE ROEHAMPTON SURGERY,5833.0,0.002914452254414538,0.13913766500942912,29.01428925780605
H85009,BEDFORD HILL FAMILY PRACTICE,10358.0,5.792624058698591E-4,0.028267039969106,-43.882035931567394
H85011,THE GREYSWOOD PRACTICE,5913.0,0.0025367833587011668,0.09260781329274481,17.224808992211813
H85012,PUTNEYMEAD GROUP MEDICAL PRACTICE,18727.0,0.0010145778822021679,0.04043947241950126,-30.293034359612403
H85016,CANNON HILL LANE MEDICAL PRACTICE,6742.0,7.416196974191634E-4,0.014399288045090474,-38.81381848919547
H85018,THE SURGERY - 48 MULGRAVE ROAD,7228.0,2.767017155506364E-4,0.013912562257885999,-53.32690504350563
H85019,DR JM LONGLEY & PARTNERS,4084.0,0.0012242899118511264,0.022847698334965718,-23.7465703455875
H85020,THE CHURCH LANE PRACTICE,11869.0,0.001263796444519336,0.055537956019883726,-22.513316846185216
H85021,THE CHESSER SURGERY,5305.0,9.42507068803016E-4,0.054158341187558905,-32.54282893348031
H85022,PARK ROAD MEDICAL CENTRE,3330.0,0.0015015015015015015,0.08659459459459459,-15.093010037413585
H85023,BISHOPSFORD ROAD SURGERY,3225.0,0.0021705426356589145,0.07953798449612402,5.792075648874621
H85024,THE MITCHAM MEDICAL CENTRE.,8902.0,7.863401482812851E-4,0.0489114805661649,-37.41780499988869
H85025,THE WRYTHE GREEN SURGERY,9873.0,0.0018231540565177757,0.11026739592828928,-5.05216078352024
H85026,FRANCIS GROVE SURGERY,9074.0,5.51024906325766E-4,0.015873925501432663,-44.763510279609726
H85027,WIMBLEDON VILLAGE PRACTICE,8515.0,8.220786846741045E-4,0.07044627128596595,-36.30217494852185
H85028,PRINCES ROAD SURGERY,8674.0,8.070094535393129E-4,0.02954807470601798,-36.77258277161178
H85029,WIDE WAY SURGERY,5155.0,7.759456838021338E-4,0.05146071774975751,-37.74228322735008
H85030,THE OLD COURT HOUSE SURGERY,7683.0,0.0031237797735259665,0.15397370818690617,35.5487502198307
H85031,BENHILL & BELMONT PRACTICE,8944.0,0.0015652951699463328,0.05893336314847943,-13.101598502768711
H85032,CARSHALTON FIELDS SURGERY,2625.0,7.619047619047619E-4,0.03016,-38.180590891811406
H85033,TAMWORTH HOUSE MEDICAL CENTRE.,7442.0,6.718624025799516E-4,0.05054420854608976,-40.99139323846018
H85035,ROWANS SURGERY,7430.0,6.729475100942127E-4,0.06964737550471063,-40.95752003955334
H85037,MORDEN HALL MEDICAL CENTRE,11262.0,7.991475759190197E-4,0.03057716213816374,-37.01800264099205
H85038,CRICKET GREEN MEDICAL PRACTICE,6683.0,0.0014963339817447255,0.060950172078407895,-15.254321633062743
H85041,EARLSFIELD SURGERY,9716.0,4.116920543433512E-4,0.04727871552079045,-49.11298657336924
H85045,BRIDGE LANE GROUP PRACTICE,11557.0,0.002595829367482911,0.1025447780565891,19.068015470679107
H85047,CHATFIELD MEDICAL CENTRE,9480.0,9.493670886075949E-4,0.039183544303797474,-32.32868350338101
H85048,BROCKLEBANK GROUP PRACTICE,13021.0,6.143921357806621E-4,0.030905460410106753,-42.785410654188475
H85051,LAMBTON ROAD MEDICAL PRACTICE,4785.0,0.0010449320794148381,0.06591222570532915,-29.345484235473172
H85052,STREATHAM PARK SURGERY,3995.0,7.50938673341677E-4,0.040175219023779726,-38.52291319098048
H85053,THE SURGERY-181 CARSHALTON ROAD,3599.0,8.335648791330926E-4,0.023045290358432897,-35.94361679232201
H85054,DR MUKTAR & DR AL-SANJARY,4083.0,7.347538574577516E-4,0.03700465344109723,-39.02814560389973
H85055,WEST BARNES SURGERY,6604.0,7.571168988491823E-4,0.0789884918231375,-38.33005095497467
H85056,BALHAM HILL MEDICAL PRACTICE,2304.0,0.0013020833333333333,0.07141493055555555,-21.318136291930113
H85057,ELBOROUGH STREET SURGERY,5414.0,7.388252678241596E-4,0.03983191725157,-38.90105064661648
H85061,THE HEATHBRIDGE PRACTICE,12697.0,0.0016539340001575176,0.08731117586831535,-10.334609345331664
H85063,DR CAM BRENNAN & PTRS,4100.0,7.317073170731707E-4,0.03806585365853658,-39.12324776388701
H85065,THE ALTON PRACTICE,3445.0,0.0034833091436865023,0.16377939042089984,46.77197898587147
H85066,BALHAM PARK SURGERY,11744.0,7.663487738419619E-4,0.03889049727520436,-38.041864638131656
H85067,DANEBURY AVENUE SURGERY,2687.0,0.004093784890212133,0.19944919985113513,65.82886147732789
H85069,LAVENDER HILL GROUP PRACTICE,10497.0,0.0014289797084881394,0.08082690292464514,-17.35688259155009
H85070,CENTRAL MEDICAL CENTRE,5977.0,5.019240421616195E-4,0.012897774803413083,-46.29626469930692
H85072,JAMES O'RIORDAN MEDICAL CENTRE,4650.0,8.602150537634409E-4,0.029888172043010756,-35.111693084954844
H85076,STONECOT SURGERY,7462.0,0.001876172607879925,0.06927901366925758,-3.397110097352963
H85077,THE HERITAGE MEDICAL CENTRE,5842.0,3.4234851078397807E-4,0.01205922629236563,-51.277645478613195
H85082,TRIANGLE SURGERY,4285.0,0.0011668611435239206,0.0817269544924154,-25.539292326549422
H85086,WANDLE VALLEY HEALTH CENTRE.,1647.0,0.006678809957498482,0.20363084395871278,146.52415400141334
H85087,OPEN DOOR SURGERY,9780.0,1.0224948875255624E-4,0.0043404907975460125,-58.77268336538748
H85088,CLAPHAM JUNCTION MEDICAL PRACTICE,2931.0,0.0010235414534288639,0.11514500170590243,-30.013223532494187
H85090,FIGGES MARSH SURGERY,5216.0,0.0017254601226993865,0.0672776073619632,-8.101818083586295
H85092,RIVERHOUSE MEDICAL PRACTICE,4344.0,0.0020718232044198894,0.09062845303867403,2.7104059651036065
H85095,THE HEALTH CENTRE,7074.0,8.481764206955047E-4,0.034430308170766186,-35.48749641054002
H85100,ST PAUL'S COTTAGE PRACTICE,4520.0,8.849557522123894E-4,0.06018584070796461,-34.33937643555233
H85101,GRAND DRIVE SURGERY,6535.0,7.651109410864575E-4,0.03402907421576128,-38.08050537611343
H85103,HACKBRIDGE MEDICAL CENTRE,2793.0,0.002506265664160401,0.09522019334049411,16.2721550627422
H85105,CHEAM FAMILY PRACTICE,9272.0,0.0019413287316652286,0.06956967213114756,-1.3631675506719714
H85108,19 BANDON RISE,1606.0,0.0018679950186799503,0.02420921544209215,-3.652385359858052
H85110,RAVENSBURY PARK MEDICAL CENTRE,3807.0,7.880220646178094E-4,0.019303913842920937,-37.36530155127829
H85111,BATTERSEA FIELDS PRACTICE,8032.0,8.715139442231076E-4,0.03868899402390439,-34.75898189372545
H85112,THE VINEYARD HILL ROAD SURGERY,4225.0,2.3668639053254438E-4,0.017424852071005918,-54.57604123125294
H85113,MALDON ROAD SURGERY,2838.0,3.5236081747709656E-4,0.013319238900634248,-50.965096858614636
H85114,THURLEIGH ROAD PRACTICE,7427.0,0.0014810825366904537,0.06513800996364616,-15.730417526926333
H85115,SHOTFIELD MEDICAL PRACTICE,7732.0,0.0024573202276254526,0.08909079151577859,14.744252541064565
H85116,MANOR PRACTICE,5851.0,0.002392753375491369,0.08923090070073492,12.728704960402709
H85634,THE MERTON MEDICAL PRACTICE,5005.0,5.994005994005994E-4,0.025606393606393607,-43.25339312325001
H85637,BALHAM HEALTH CENTRE,1802.0,0.002774694783573807,0.08483906770255271,24.65155787286126
H85643,INNER PARK ROAD HEALTH CENTRE,2636.0,0.0034142640364188165,0.18445751138088012,44.61663620067689
H85649,COLLIERS WOOD SURGERY,9329.0,4.287705005895594E-4,0.018240969021331335,-48.57985819750348
H85653,WALLINGTON FAMILY PRACTICE,8759.0,0.0013700194086082886,0.06026144537047607,-19.197413542805783
H85662,THE BEECHES SURGERY,4569.0,0.0017509301816590063,0.06634274458305975,-7.306733392005409
H85665,WALLINGTON MEDICAL CENTRE,1838.0,0.003808487486398259,0.14015778019586506,56.92289079701632
H85674,BEDDINGTON MEDICAL CENTRE,3132.0,9.578544061302681E-4,0.036162196679438055,-32.06373962376289
H85682,TUDOR LODGE HEALTH CENTRE,5305.0,0.0024505183788878417,0.10715174363807728,14.531923004870828
H85683,FACCINI HOUSE SURGERY,5018.0,5.978477481068154E-4,0.026361100039856516,-43.30186762006788
H85686,THE GROVE ROAD PRACTICE,7002.0,4.284490145672665E-4,0.018187660668380463,-48.589893848197796
H85693,GREEN WRYTHE SURGERY,7262.0,0.005783530707793996,0.17699944918755164,118.57671865159416
J81002,ORCHID HOUSE SURGERY,7259.0,5.510400881664141E-4,0.04360931257749001,-44.76303635651797
J81003,ALMA PARTNERSHIP,7620.0,0.0011811023622047244,0.04890682414698163,-25.09473210858863
J81004,POOLE ROAD MEDICAL CENTRE,6886.0,1.4522218995062446E-4,0.005082776648271856,-57.43122840713113
J81005,BRIDPORT MEDICAL CENTRE,7649.0,0.005360177801019741,0.22972937638907048,105.36114597286077
J81006,THE ADAM PRACTICE,24949.0,0.001803679506192633,0.11222614132830977,-5.660087010290686
J81009,ROYAL MANOR HEALTH CARE,9759.0,0.006660518495747515,0.24106773234962597,145.95315959390575
J81010,SWANAGE MEDICAL PRACTICE,10177.0,0.0011791294094526874,0.07539353444040484,-25.1563206794217
J81011,WAREHAM SURGERY,6625.0,0.0015094339622641509,0.09870792452830188,-14.845386813260566
J81012,PARKSTONE HEALTH CENTRE,8002.0,0.0018745313671582105,0.08720569857535615,-3.4483437978757268
J81013,CANFORD HEATH GROUP PRACT,9520.0,0.002415966386554622,0.11910609243697477,13.453332640737129
J81014,WESTBOURNE MEDICAL CENTRE,13535.0,0.001847063169560399,0.07706908016254156,-4.305803274116561
J81016,QUEENS AVENUE SURGERY,5891.0,0.002037005601765405,0.19199117297572568,1.6235241910168237
J81017,YETMINSTER MEDICAL CENTRE,3298.0,0.002122498483929654,0.08145542753183747,4.292308034654131
J81018,BEAUFORT ROAD SURGERY,8988.0,4.450378282153983E-4,0.027572318647085002,-48.07205006134091
J81019,DR EVANS & PARTNERS,13074.0,0.004436285757992963,0.20751644485237877,76.52052093745864
J81020,BERE REGIS SURGERY,3086.0,0.0016202203499675956,0.07126377187297472,-11.387029648159267
J81021,DR POULTON & PARTNERS,9212.0,0.0010855405992184109,0.0467922275293096,-28.077830615402327
J81022,WEST MOORS GROUP PRACTICE,4564.0,4.3821209465381246E-4,0.05474145486415425,-48.2851251968257
J81024,HOLDENHURST ROAD SURGERY,7520.0,6.648936170212766E-4,0.027114361702127658,-41.20893394872696
J81025,THE WELLBRIDGE PRACTICE,4960.0,0.005846774193548387,0.2752983870967742,120.55095543860945
J81026,ABBEY VIEW MEDICAL CENTRE,11730.0,0.0023870417732310316,0.12849701619778345,12.550409043271438
J81027,ROYAL CRESCENT SURGERY,15186.0,0.0020413538785723695,0.08208086395364152,1.759261934280581
J81028,HIGHCLIFFE MEDICAL CENTRE,8957.0,6.69867143016635E-4,0.05048007145249525,-41.05367814863799
J81029,THE APPLES MEDICAL CENTRE,4399.0,0.0025005683109797683,0.10423050693339395,16.09430395122211
J81030,THE VERWOOD SURGERY,6640.0,0.001355421686746988,0.06214307228915664,-19.65310252264979
J81031,EAGLE HOUSE SURGERY,6235.0,0.005292702485966319,0.2149558941459503,103.25480651979444
J81032,NEWLAND SURGERY,5112.0,0.001564945226917058,0.0579518779342723,-13.112522480052903
J81033,TALBOT MEDICAL CENTRE,13716.0,7.290755322251386E-4,0.07314668999708371,-39.20540273052931
J81034,QUARTERJACK SURGERY,11001.0,0.0013635124079629125,0.05856376693027907,-19.40053896978056
J81035,MILTON ABBAS SURGERY,2844.0,0.005274261603375527,0.2221448663853727,102.67914772487667
J81036,THE ROSEMARY HEALTH CTR,6446.0,0.004343779087806391,0.2039512876202296,73.63279156662867
J81038,NORTHBOURNE SURGERY,4852.0,4.1220115416323167E-4,0.017497938994229186,-49.09709428690397
J81039,MOORDOWN MEDICAL CENTRE,6352.0,0.0014168765743073047,0.0933579974811083,-17.734699412570695
J81040,STALBRIDGE SURGERY,4028.0,0.0014895729890764648,0.09306852035749752,-15.465375788019632
J81041,THE HADLEIGH PRACTICE,15867.0,0.0018907165815844206,0.09310833806012479,-2.9430989438832182
J81042,VILLAGE SURGERY,7299.0,0.002055076037813399,0.13166187148924513,2.1876189618506734
J81043,THE BARN SURGERY,5599.0,5.358099660653688E-4,0.05586890516163601,-45.238466623587506
J81044,HEATHERVIEW MEDICAL CTR.,8100.0,0.001851851851851852,0.08998024691358025,-4.156317637321808
J81045,KINSON ROAD MEDICAL CENTRE,6808.0,0.0023501762632197414,0.06955787309048178,11.399598882063382
J81046,THE HARVEY PRACTICE,9883.0,5.059192552868562E-4,0.021431751492461803,-46.171548349002634
J81047,JAMES FISHER MEDICAL CENTRE,10368.0,8.680555555555555E-4,0.0592457561728395,-34.86694049293666
J81048,WESSEX ROAD SURGERY,5159.0,0.001744524132583834,0.16869936034115138,-7.506707469853458
J81049,THE MARINE & OAKRIDGE PARTNERSHIP,8259.0,3.632401017072285E-4,0.01760745853008839,-50.625484282120446
J81050,BURTON & BRANSGORE MEDICAL CENTRE,7547.0,0.001457532794487876,0.05418179409036704,-16.465556756310566
J81051,WYKE REGIS MEDICAL PRACTICE,6426.0,0.0040460628695922814,0.18370370370370373,64.33914965112811
J81052,CARLISLE HOUSE SURGERY,4997.0,0.003001801080648389,0.15133880328196916,31.741009077190807
J81053,CERNE ABBAS SURGERY,3383.0,8.867868755542418E-4,0.03917824416198641,-34.28221527468453
J81054,LILLIPUT SURGERY,7846.0,7.647208768799389E-4,0.03360310986489931,-38.09268179391553
J81055,ABBOTSBURY ROAD SURGERY,7595.0,0.004739960500329164,0.27085187623436474,86.00016679277735
J81056,THE ORCHARD SURGERY,6221.0,0.0012859668863526765,0.09650377752772867,-21.82123447074903
J81057,FARMHOUSE SURGERY,5453.0,0.002750779387493123,0.10922061250687694,23.9050042293463
J81058,THE CRANBORNE PRACTICE,7476.0,0.0016051364365971107,0.0622605671482076,-11.857895798450414
J81059,SOUTHBOURNE PRACTICE,7134.0,9.812167087188113E-4,0.04278805719091674,-31.334451592758334
J81061,PENNY'S HILL PRACTICE,7587.0,7.908264136022143E-4,0.03197970212205088,-37.277759745784806
J81062,ST ALBANS MEDICAL CENTRE,8718.0,0.0019499885294792384,0.10160816701078228,-1.0928394495466187
J81063,DURDELLS AVENUE SURGERY,2586.0,3.866976024748647E-4,0.016415313225058004,-49.89322450240564
J81064,POOLE TOWN SURGERY,3153.0,9.514747859181732E-4,0.07923882017126546,-32.26288868646346
J81065,MADEIRA MEDICAL CENTRE,6648.0,0.002707581227436823,0.14670126353790616,22.55651124706944
J81066,STOUR SURGERY,7689.0,0.0013005592404734035,0.0804252828716348,-21.365713052682768
J81067,LITTLEDOWN SURGERY,3411.0,5.863383172090296E-4,0.03572559366754617,-43.66115113527865
J81068,ATRIUM HEALTH CENTRE,5973.0,0.0051900217646074,0.25459902896366987,100.04947944134557
J81069,LONGFLEET HOUSE SURGERY,4037.0,0.0027247956403269754,0.12859053752786723,23.09388401818128
J81070,THE BANKS & BEARWOOD MEDICAL CENTRE,6848.0,0.0020443925233644858,0.0852759929906542,1.8541176219409021
J81071,LEYBOURNE SURGERY,3178.0,9.439899307740718E-4,0.04636878539962241,-32.496539254497506
J81072,DR SAWYER & PTNS,10011.0,9.989012086704626E-4,0.046753571071820994,-30.78240437480283
J81073,THE BRIDGES MEDICAL CTR.,11530.0,0.003816131830008673,0.1589453599306158,57.161520027967846
J81074,BARTON HOUSE MED PRACTICE,4757.0,0.0027328147992432207,0.18272020180786208,23.34421365046715
J81075,CROSS ROAD SURGERY,3994.0,0.00200300450676014,0.11319979969954931,0.5621308829552765
J81076,POUND PIECE & TUNNEL ROAD SURGERIES,4794.0,0.0027117229870671673,0.068101793909053,22.68580225827265
J81077,WALFORD MILL MEDICAL CENTRE,5251.0,0.0017139592458579318,0.12805370405637023,-8.460834571569102
J81078,BUTE HOUSE,4379.0,0.0013701758392327015,0.07622516556291391,-19.19253033484139
J81081,GILLINGHAM MEDICAL PRACTICE,9593.0,0.001667882831231106,0.06422495569686229,-9.89917642899485
J81082,CORNWALL ROAD MED PRACT,5220.0,0.005555555555555556,0.21844444444444444,111.4601448779341
J81083,SIXPENNY HANDLEY SURGERY,3690.0,0.002981029810298103,0.12270731707317072,31.092603861231822
